id раздела;xmlid(код товара);id свойства;Значение свойства;
1625;182292;712;не указывается
1625;182292;1171;0.25
1625;182292;5;Белый
1625;182292;23;гипс
1625;182292;338;12
1625;182292;399;4
1625;182292;401;5
1625;182292;430;0.8
1625;182292;431;25 кг
1625;182292;438;0.3
1625;182292;440;5
1626;1359;5;Белый
1627;342;5;Белый
1628;344;5;Белый
1629;6032;5;Белый
1630;40596;94;бетон, кирпич
1631;11895;94;бетон, кирпич
1632;5639;5;Белый
1633;2186;94;бетон, кирпич
1634;5638;94;для гипсокартона
1635;138450;712;не указывается
1635;138450;713;не указывается
1635;138450;5;Серый
1635;138450;23;цементно-гипсовая
1635;138450;90;Россия
1635;138450;338;6
1635;138450;398;10
1635;138450;399;3
1635;138450;400;5
1635;138450;401;100
1635;138450;431;30 кг
1636;9653;712;не указывается
1636;9653;713;не указывается
1636;9653;5;Серый
1636;9653;23;гипс
1636;9653;90;Россия
1636;9653;338;6
1636;9653;398;9
1636;9653;399;2.5
1636;9653;400;5
1636;9653;401;100
1636;9653;431;15 кг
1637;5647;712;не указывается
1637;5647;713;не указывается
1637;5647;5;Серый
1637;5647;23;гипс
1637;5647;90;Россия
1637;5647;338;6
1637;5647;398;8.5
1637;5647;399;2.5
1637;5647;400;5
1637;5647;401;100
1637;5647;431;30 кг
1638;22669;712;не указывается
1638;22669;713;не указывается
1638;22669;5;Белый
1638;22669;23;гипс
1638;22669;90;Россия
1638;22669;338;6
1638;22669;398;9
1638;22669;399;2.5
1638;22669;400;5
1638;22669;401;100
1638;22669;431;30 кг
1639;51934;5;Белый
1639;51934;90;Россия
1640;105225;5;Белый
1640;105225;90;Россия
1641;182295;5;Белый
1641;182295;90;Россия
1642;182294;5;Белый
1642;182294;90;Россия
1643;182293;712;не указывается
1643;182293;713;1.5
1643;182293;5;Белый
1643;182293;23;гипс
1643;182293;90;Россия
1643;182293;338;12
1643;182293;398;9
1643;182293;400;5
1643;182293;401;60
1643;182293;431;30 кг
1644;24225;5;Белый
1644;24225;90;Россия
1645;30728;5;Белый
1645;30728;90;Россия
1646;6218;1;Штукатурка
1646;6218;400;5
1646;6218;5;Серый
1646;6218;23;гипс
1646;6218;90;Россия
1646;6218;401;50
1646;6218;338;6
1646;6218;431;30
1647;84395;5;Серый
1647;84395;90;Германия
1648;105226;5;Серый
1648;105226;90;Россия
1649;143202;5;Серый
1649;143202;90;Россия
1650;42809;712;F75
1650;42809;713;не указывается
1650;42809;5;Серый
1650;42809;23;цемент
1650;42809;90;Россия
1650;42809;338;12
1650;42809;397;0.3
1650;42809;398;17
1650;42809;399;7.5
1650;42809;400;10
1650;42809;401;35
1650;42809;431;25 кг
1651;35101;712;F50
1651;35101;713;не указывается
1651;35101;5;Серый
1651;35101;23;цемент
1651;35101;90;Россия
1651;35101;338;12
1651;35101;397;0.3
1651;35101;398;17
1651;35101;399;7.5
1651;35101;400;10
1651;35101;401;35
1651;35101;431;25 кг
1652;38948;5;Серый
1652;38948;90;Россия
1653;403631;830;|0.041
1654;53211;830;|0.041
1656;408747;830;|0.041
1657;413443;830;|0.037
1658;141586;830;|0.044
1659;367;830;|0.04
1661;160888;830;|0.04
1662;422166;830;|0.037
1665;431082;830;|0.037
1666;137154;830;|0.035
1667;162913;830;|0.034
1668;189214;1175;1258
1669;189215;1175;1258
1670;189216;1175;1258
1671;189217;1175;1258
1672;189218;1175;1258
1673;423416;1175;1260
1674;423417;1175;1260
1675;424172;1175;1260
1676;415498;1175;1260
1677;415499;1175;1260
1678;140790;1175;1262
1679;410423;1175;1262
1680;411131;1175;1261
1681;122083;1175;1263
1682;122086;1175;1263
1686;408748;830;|0.038
1689;408749;830;|0.038
1693;412967;830;|0.033
1694;83719;830;|0.038
1696;174868;830;|0.036
1700;85273;393;|М-150
1703;197034;5;Белый
1703;197034;90;Россия
1704;197035;5;Белый
1704;197035;90;Россия
1705;197037;393;|М-150
1708;1356;393;|М-400
1729;181313;1;базовая плитка
1729;181313;9;30
1729;181313;11;30
1729;181313;13;7
1729;181313;94;для стен и пола
1740;401069;5;Коричневый
1741;403305;5;Коричневый
1742;187415;5;Коричневый
1797;3819;5;rgb(60,157,255)
1798;4412;5;rgb(0,128,64)
1800;4137;5;rgb(205,92,92)
1801;4716;5;rgb(139,69,19)
1803;3821;5;rgb(164,164,164)
1804;11341;5;rgb(255,250,240)
1805;7270;5;rgb(0,0,0)
1809;6062;5;rgb(75,75,75)
1810;339;5;rgb(0,128,64)
1811;7289;5;rgb(205,92,92)
1816;10720;5;rgb(113,208,255)
1818;1082;5;rgb(255,155,205)
1820;10721;5;rgb(135,206,235)
1821;7601;5;rgb(144,238,144)
1822;7600;5;rgb(255,196,255)
1823;8298;5;rgb(224,224,224)
1824;2303;5;rgb(164,164,164)
1827;13657;5;rgb(108,108,108)
1831;271;5;rgb(255,255,255)
1832;3814;5;rgb(60,157,255)
1834;4136;5;rgb(205,92,92)
1835;8439;5;rgb(139,69,19)
1838;1079;5;rgb(164,164,164)
1841;11344;5;rgb(255,250,240)
1842;8036;5;rgb(0,0,0)
1846;424200;5;rgb(224,224,224)
1847;28672;5;rgb(164,164,164)
1848;426371;5;rgb(108,108,108)
1853;922;430;1
1854;12891;1;Клей плиточный
1854;12891;94;для керамической плитки
1854;12891;287;25
1854;12891;338;12
1854;12891;396;180
1854;12891;405;24
1854;12891;426;24
1854;12891;427;24
1854;12891;428;10
1854;12891;440;4
1953;45393;80;50
1954;48758;80;50
1955;48249;80;50
1956;45396;80;50
1957;47426;80;50
1958;45395;80;50
1959;45390;80;50
1960;51662;80;110
1961;20880;80;110
1963;18565;80;110
1964;30536;80;110
1965;18390;80;110
1966;33105;80;110
1967;24920;80;110
2000;16688;1694;тёплый пол водяной, холодное и горячее водоснабжение
2001;2163;1694;тёплый пол водяной, холодное и горячее водоснабжение
2003;2166;1694;тёплый пол водяной, холодное и горячее водоснабжение
2010;44963;1694;тёплый пол водяной, холодное и горячее водоснабжение
2023;8379;1694;тёплый пол водяной, холодное и горячее водоснабжение
2038;12324;1694;тёплый пол водяной, холодное и горячее водоснабжение
2070;151952;80;20
2071;151954;80;25
2072;189282;80;32
2073;189279;80;20
2074;188855;80;25
2075;401154;80;32
2076;434578;80;40
2079;162131;80;63
2083;142405;80;20
2084;139075;80;25
2085;139002;80;32
2086;192515;80;40
2090;169719;80;20
